Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
733.953,TraderOne,Tick,1082,1134,-52,52,153100,152900,67129,311460,301060,OK
734.266,TraderOne,Tick,1082,1134,-52,52,153100,152800,67129,311460,295860,OK
734.5,TraderOne,Tick,1082,1134,-52,52,153100,152800,67129,311460,295860,OK
734.782,TraderOne,Tick,1082,1134,-52,52,153100,152800,67129,311460,295860,OK
735.016,TraderOne,Tick,1082,1134,-52,52,153100,152800,67129,311460,295860,OK
735.266,TraderOne,Tick,1082,1134,-52,52,153100,153100,67129,311460,311460,OK
735.469,TraderOne,Tick,1082,1134,-52,52,153600,152900,67129,311460,295860,OK
735.75,TraderOne,Tick,1082,1134,-52,52,153000,152900,67129,311460,306260,OK
736.016,TraderOne,Tick,1082,1134,-52,52,153000,152800,67129,311460,301060,OK
736.25,TraderOne,Tick,1082,1134,-52,52,153000,152600,67129,311460,295860,OK
736.469,TraderOne,Tick,1082,1134,-52,52,153000,152600,67129,311460,295860,OK
736.703,TraderOne,Tick,1082,1134,-52,52,153000,152500,67129,311460,295860,OK
737.047,TraderOne,Tick,1082,1134,-52,52,152800,152500,67129,311460,295860,OK
737.219,TraderOne,Tick,1082,1134,-52,52,152800,152500,67129,311460,295860,OK
737.5,TraderOne,Tick,1082,1134,-52,52,152800,152500,67129,311460,295860,OK
737.797,TraderOne,Tick,1082,1134,-52,52,152800,152500,67129,311460,295860,OK
738.032,TraderOne,Tick,1082,1134,-52,52,153200,152500,67129,311460,295860,OK
738.203,TraderOne,Tick,1082,1134,-52,52,153200,152500,67129,311460,295860,OK
738.516,TraderOne,Tick,1082,1134,-52,52,152700,152500,67129,311460,301060,OK
738.735,TraderOne,Tick,1082,1134,-52,52,152700,152500,67129,311460,301060,OK
739.032,TraderOne,Tick,1082,1134,-52,52,152700,152500,67129,311460,301060,OK
739.203,TraderOne,Tick,1082,1134,-52,52,152700,152100,67129,311460,295860,OK
739.547,TraderOne,Tick,1082,1134,-52,52,152700,152100,67129,311460,295860,OK
739.719,TraderOne,Tick,1082,1134,-52,52,152600,152100,67129,311460,295860,OK
740.0,TraderOne,Tick,1082,1134,-52,52,152600,152100,67129,311460,295860,OK
740.235,TraderOne,Tick,1082,1134,-52,52,152600,152100,67129,311460,295860,OK
740.516,TraderOne,Tick,1082,1134,-52,52,152600,152400,67129,311460,301060,OK
740.766,TraderOne,Tick,1082,1134,-52,52,152600,152500,67129,311460,306260,OK
741.047,TraderOne,Tick,1082,1134,-52,52,152600,152500,67129,311460,306260,OK
741.282,TraderOne,Tick,1082,1159,-77,52,152600,152500,67892,4125697,305497,OK
741.516,TraderOne,Tick,1082,1159,-77,52,152600,152000,67892,4125697,302597,OK
741.75,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
742.0,TraderOne,Tick,1082,1159,-77,52,152600,151800,67892,4125697,307597,OK
742.25,TraderOne,Tick,1082,1159,-77,52,152600,151800,67892,4125697,307597,OK
742.469,TraderOne,Tick,1082,1159,-77,52,152600,151700,67892,4125697,310097,OK
742.797,TraderOne,Tick,1082,1159,-77,52,152600,151700,67892,4125697,310097,OK
743.016,TraderOne,Tick,1082,1159,-77,52,152600,151700,67892,4125697,310097,OK
743.282,TraderOne,Tick,1082,1159,-77,52,152600,151700,67892,4125697,310097,OK
743.516,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
743.797,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
744.047,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
744.25,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
744.469,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
744.782,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
745.063,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
745.25,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
745.532,TraderOne,Tick,1082,1159,-77,52,152600,151900,67892,4125697,305097,OK
745.766,TraderOne,Tick,1082,1159,-77,52,152100,151900,67892,4125697,312797,OK
746.063,TraderOne,Tick,1082,1159,-77,52,152100,151900,67892,4125697,312797,OK
746.235,TraderOne,Tick,1082,1159,-77,52,152100,151800,67892,4125697,307597,OK
746.547,TraderOne,Tick,1082,1159,-77,52,152100,151800,67892,4125697,307597,OK
746.797,TraderOne,Tick,1082,1159,-77,52,152100,151900,67892,4125697,312797,OK
747.047,TraderOne,Tick,1082,1159,-77,52,152100,151900,67892,4125697,312797,OK
747.282,TraderOne,Tick,1082,1159,-77,52,152100,151700,67892,4125697,310097,OK
747.516,TraderOne,Tick,1082,1159,-77,52,152100,151700,67892,4125697,310097,OK
747.719,TraderOne,Tick,1082,1159,-77,52,152100,151700,67892,4125697,310097,OK
748.0,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
748.297,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
748.547,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
748.766,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
748.969,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
749.297,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
749.5,TraderOne,Tick,1082,1159,-77,52,152000,151700,67892,4125697,310097,OK
749.797,TraderOne,Tick,1082,1159,-77,52,151500,151700,67892,4125697,348597,OK
750.016,TraderOne,Tick,1082,1159,-77,52,151500,151700,67892,4125697,348597,OK
750.219,TraderOne,Tick,1107,1159,-52,52,151400,151700,68649,339940,355540,OK
750.547,TraderOne,Tick,1107,1159,-52,52,151000,151700,68649,339940,355540,OK
750.766,TraderOne,Tick,1107,1159,-52,52,151000,151500,68649,339940,355540,OK
751.0,TraderOne,Tick,1107,1159,-52,52,151000,151500,68649,339940,355540,OK
751.266,TraderOne,Tick,1107,1159,-52,52,151000,151500,68649,339940,355540,OK
751.532,TraderOne,Tick,1123,1159,-36,52,151400,151500,69133,-2082944,344656,OK
751.813,TraderOne,Tick,1123,1159,-36,52,151400,151500,69133,-2082944,344656,OK
752.0,TraderOne,Tick,1123,1159,-36,52,151400,151500,69133,-2082944,344656,OK
752.25,TraderOne,Tick,1123,1159,-36,52,151400,151500,69133,-2082944,344656,OK
752.453,TraderOne,Tick,1123,1159,-36,52,151400,151700,69133,-2082944,355056,OK
752.719,TraderOne,Tick,1123,1159,-36,52,151400,151700,69133,-2082944,355056,OK
753.047,TraderOne,Tick,1123,1159,-36,52,151400,151000,69133,-2082944,322256,OK
753.203,TraderOne,Tick,1123,1159,-36,52,151400,151000,69133,-2082944,322256,OK
753.485,TraderOne,Tick,1123,1159,-36,52,151400,151000,69133,-2082944,322256,OK
753.75,TraderOne,Tick,1123,1159,-36,52,151400,151000,69133,-2082944,322256,OK
754.016,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
754.203,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
754.453,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
754.766,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
754.953,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
755.25,TraderOne,Tick,1123,1159,-36,52,151400,151100,69133,-2082944,323856,OK
755.547,TraderOne,Tick,1123,1159,-36,52,150800,151200,69133,-2082944,347056,OK
755.782,TraderOne,Tick,1123,1159,-36,52,150800,151200,69133,-2082944,347056,OK
756.047,TraderOne,Tick,1123,1159,-36,52,150800,151200,69133,-2082944,347056,OK
756.297,TraderOne,Tick,1123,1159,-36,52,151900,151300,69133,-2082944,327056,OK
756.5,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
756.735,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
756.969,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
757.297,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
757.5,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
757.75,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
757.969,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
758.203,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
758.5,TraderOne,Tick,1123,1159,-36,52,151900,151100,69133,-2082944,323856,OK
758.703,TraderOne,Tick,1123,1159,-36,52,151900,151400,69133,-2082944,328656,OK
758.969,TraderOne,Tick,1123,1159,-36,52,151900,151500,69133,-2082944,330256,OK
759.266,TraderOne,Tick,1123,1159,-36,52,151900,151500,69133,-2082944,330256,OK
759.547,TraderOne,Tick,1123,1159,-36,52,151900,151500,69133,-2082944,330256,OK
759.735,TraderOne,Tick,1123,1159,-36,52,151900,151500,69133,-2082944,330256,OK
759.953,TraderOne,Tick,1123,1159,-36,52,151800,151500,69133,-2082944,330256,OK
760.235,TraderOne,Tick,1123,1159,-36,52,151800,151500,69133,-2082944,330256,OK
760.516,TraderOne,Tick,1123,1159,-36,52,150900,151500,69133,-2082944,351856,OK
760.75,TraderOne,Tick,1123,1159,-36,52,150900,151500,69133,-2082944,351856,OK
761.0,TraderOne,Tick,1123,1159,-36,52,150900,151300,69133,-2082944,348656,OK
761.25,TraderOne,Tick,1123,1159,-36,52,150900,151300,69133,-2082944,348656,OK
761.516,TraderOne,Tick,1123,1159,-36,52,150900,151300,69133,-2082944,348656,OK
761.797,TraderOne,Tick,1123,1159,-36,52,151800,151300,69133,-2082944,327056,OK
761.953,TraderOne,Tick,1123,1159,-36,52,151800,151300,69133,-2082944,327056,OK
762.235,TraderOne,Tick,1123,1159,-36,52,151800,151000,69133,-2082944,322256,OK
762.485,TraderOne,Tick,1123,1159,-36,52,151600,151000,69133,-2082944,322256,OK
762.75,TraderOne,Tick,1123,1159,-36,52,151600,151100,69133,-2082944,323856,OK
763.016,TraderOne,Tick,1123,1159,-36,52,151600,151000,69133,-2082944,322256,OK
763.25,TraderOne,Tick,1123,1159,-36,52,151600,151000,69133,-2082944,322256,OK
763.516,TraderOne,Tick,1123,1159,-36,52,151600,151000,69133,-2082944,322256,OK
763.719,TraderOne,Tick,1123,1159,-36,52,150700,150900,69133,-2082944,338656,OK
763.969,TraderOne,Tick,1123,1159,-36,52,150700,150900,69133,-2082944,338656,OK
764.25,TraderOne,Tick,1123,1159,-36,52,150700,150900,69133,-2082944,338656,OK
764.5,TraderOne,Tick,1123,1159,-36,52,150600,150900,69133,-2082944,342256,OK
764.735,TraderOne,Tick,1123,1159,-36,52,150800,150900,69133,-2082944,335056,OK
765.016,TraderOne,Tick,1123,1159,-36,52,150800,150900,69133,-2082944,335056,OK
765.266,TraderOne,Tick,1123,1159,-36,52,150800,150900,69133,-2082944,335056,OK
765.469,TraderOne,Tick,1134,1159,-25,52,150800,150900,69465,-3742076,334724,OK
765.782,TraderOne,Tick,1134,1159,-25,52,150800,150900,69465,-3742076,334724,OK
766.032,TraderOne,Tick,1134,1159,-25,52,150800,150900,69465,-3742076,334724,OK
766.235,TraderOne,Tick,1134,1159,-25,52,150800,150900,69465,-3742076,334724,OK
766.5,TraderOne,Tick,1134,1159,-25,52,150600,150900,69465,-3742076,339724,OK
766.735,TraderOne,Tick,1134,1159,-25,52,150600,150900,69465,-3742076,339724,OK
767.047,TraderOne,Tick,1134,1159,-25,52,150600,150900,69465,-3742076,339724,OK
767.235,TraderOne,Tick,1134,1159,-25,52,150600,150900,69465,-3742076,339724,OK
767.485,TraderOne,Tick,1134,1159,-25,52,150600,150900,69465,-3742076,339724,OK
767.813,TraderOne,Tick,1134,1159,-25,52,150600,150700,69465,-3742076,329324,OK
768.016,TraderOne,Tick,1134,1159,-25,52,150600,150700,69465,-3742076,329324,OK
768.25,TraderOne,Tick,1134,1159,-25,52,150600,150700,69465,-3742076,329324,OK
768.469,TraderOne,Tick,1134,1159,-25,52,150600,150700,69465,-3742076,329324,OK
768.703,TraderOne,Tick,1159,1159,0,52,150900,150700,70219,-7515330,321070,OK
769.016,TraderOne,Tick,1159,1159,0,52,150900,150700,70219,-7515330,321070,OK
769.235,TraderOne,Tick,1159,1159,0,52,150600,150700,70219,-7515330,321070,OK
769.485,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
769.766,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
769.953,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
770.219,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
770.5,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
770.797,TraderOne,Tick,1159,1159,0,52,150600,151100,70219,-7515330,341870,OK
771.047,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
771.25,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
771.5,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
771.766,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
771.969,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
772.266,TraderOne,Tick,1159,1159,0,52,150900,151100,70219,-7515330,341870,OK
772.485,TraderOne,Tick,1179,1159,20,52,150900,151100,70823,-10533934,341266,OK
772.797,TraderOne,Tick,1179,1159,20,52,150900,151100,70823,-10533934,341266,OK
773.032,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
773.282,TraderOne,Tick,1179,1159,20,52,151400,151100,70823,-10533934,351266,OK
773.469,TraderOne,Tick,1179,1159,20,52,151400,151100,70823,-10533934,351266,OK
773.766,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
773.985,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
774.266,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
774.516,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
774.75,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
774.985,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
775.266,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
775.5,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
775.703,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
776.032,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
776.219,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
776.547,TraderOne,Tick,1179,1159,20,52,150500,151100,70823,-10533934,339266,OK
776.813,TraderOne,Tick,1179,1184,-5,52,151500,151100,71581,-6747192,353008,OK
777.016,TraderOne,Tick,1179,1184,-5,52,151500,151100,71581,-6747192,353008,OK
777.25,TraderOne,Tick,1179,1184,-5,52,151500,151100,71581,-6747192,353008,OK
777.469,TraderOne,Tick,1179,1184,-5,52,151500,151100,71581,-6747192,353008,OK
777.735,TraderOne,Tick,1179,1184,-5,5,151500,151100,71581,349808,348308,OK
778.016,TraderOne,Tick,1179,1184,-5,5,151500,151100,71581,349808,348308,OK
778.25,TraderOne,Tick,1179,1184,-5,5,151500,151100,71581,349808,348308,OK
778.469,TraderOne,Tick,1179,1184,-5,5,151300,151100,71581,349808,348808,OK
778.766,TraderOne,Tick,1179,1184,-5,5,151300,151100,71581,349808,348808,OK
778.953,TraderOne,Tick,1179,1184,-5,5,151700,151100,71581,349808,348308,OK
779.266,TraderOne,Tick,1179,1184,-5,5,151700,151100,71581,349808,348308,OK
779.547,TraderOne,Tick,1179,1184,-5,5,151700,151100,71581,349808,348308,OK
779.797,TraderOne,Tick,1179,1184,-5,5,151100,151100,71581,349808,349808,OK
780.0,TraderOne,Tick,1179,1184,-5,5,151100,151100,71581,349808,349808,OK
780.203,TraderOne,Tick,1179,1184,-5,5,151100,151100,71581,349808,349808,OK
780.469,TraderOne,Tick,1179,1184,-5,5,151100,151100,71581,349808,349808,OK
780.782,TraderOne,Tick,1179,1184,-5,5,151100,151100,71581,349808,349808,OK
781.032,TraderOne,Tick,1179,1184,-5,5,151100,150800,71581,349808,348308,OK
781.266,TraderOne,Tick,1179,1184,-5,5,151600,150800,71581,349808,348308,OK
781.5,TraderOne,Tick,1179,1184,-5,5,151600,150800,71581,349808,348308,OK
781.719,TraderOne,Tick,1179,1184,-5,5,151600,150800,71581,349808,348308,OK
782.0,TraderOne,Tick,1179,1184,-5,5,151600,150800,71581,349808,348308,OK
782.282,TraderOne,Tick,1179,1184,-5,5,151600,151200,71581,349808,348308,OK
782.516,TraderOne,Tick,1179,1184,-5,5,151600,151200,71581,349808,348308,OK
782.813,TraderOne,Tick,1179,1184,-5,5,150900,151400,71581,349808,351308,OK
783.016,TraderOne,Tick,1179,1184,-5,5,150900,151400,71581,349808,351308,OK
783.25,TraderOne,Tick,1179,1184,-5,5,150900,151400,71581,349808,351308,OK
783.516,TraderOne,Tick,1179,1184,-5,5,150900,151400,71581,349808,351308,OK
783.782,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
784.0,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
784.235,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
784.469,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
784.735,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
785.0,TraderOne,Tick,1179,1184,-5,5,151500,151400,71581,349808,349308,OK
785.25,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
785.532,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
785.782,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
786.016,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
786.203,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
786.516,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
786.75,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
787.0,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
787.203,TraderOne,Tick,1179,1184,-5,5,150500,151400,71581,349808,351308,OK
787.516,TraderOne,Tick,1179,1184,-5,5,150500,150800,71581,349808,351308,OK
787.782,TraderOne,Tick,1179,1184,-5,5,150500,150800,71581,349808,351308,OK
788.0,TraderOne,Tick,1179,1184,-5,5,151400,150500,71581,349808,348308,OK
788.235,TraderOne,Tick,1179,1184,-5,5,151400,150500,71581,349808,348308,OK
788.469,TraderOne,Tick,1179,1184,-5,5,151400,150500,71581,349808,348308,OK
788.797,TraderOne,Tick,1179,1184,-5,5,150300,150500,71581,349808,350808,OK
789.0,TraderOne,Tick,1179,1184,-5,5,150300,150300,71581,349808,349808,OK
789.266,TraderOne,Tick,1179,1184,-5,5,150300,150200,71581,349808,349308,OK
789.485,TraderOne,Tick,1179,1184,-5,5,150300,150200,71581,349808,349308,OK
789.766,TraderOne,Tick,1179,1184,-5,5,150300,150200,71581,349808,349308,OK
789.985,TraderOne,Tick,1179,1184,-5,5,150300,150200,71581,349808,349308,OK
790.266,TraderOne,Tick,1179,1184,-5,5,150900,150200,71581,349808,348308,OK
790.5,TraderOne,Tick,1179,1184,-5,5,150900,150200,71581,349808,348308,OK
790.813,TraderOne,Tick,1179,1184,-5,5,150900,150200,71581,349808,348308,OK
791.016,TraderOne,Tick,1179,1184,-5,5,150900,150200,71581,349808,348308,OK
791.25,TraderOne,Tick,1179,1184,-5,5,150900,150400,71581,349808,348308,OK
791.516,TraderOne,Tick,1179,1184,-5,5,151000,150800,71581,349808,348808,OK
791.766,TraderOne,Tick,1179,1184,-5,5,151100,150800,71581,349808,348308,OK
792.0,TraderOne,Tick,1179,1184,-5,5,151100,150800,71581,349808,348308,OK
792.266,TraderOne,Tick,1179,1184,-5,5,150200,150800,71581,349808,351308,OK
792.469,TraderOne,Tick,1179,1184,-5,5,150200,150800,71581,349808,351308,OK
792.703,TraderOne,Tick,1179,1184,-5,5,150200,150900,71581,349808,351308,OK
792.985,TraderOne,Tick,1179,1184,-5,5,150200,150900,71581,349808,351308,OK
793.266,TraderOne,Tick,1179,1184,-5,5,150200,150900,71581,349808,351308,OK
793.5,TraderOne,Tick,1179,1184,-5,5,150300,150900,71581,349808,351308,OK
793.719,TraderOne,Tick,1179,1184,-5,5,150300,151000,71581,349808,351308,OK
794.0,TraderOne,Tick,1179,1184,-5,5,150300,151000,71581,349808,351308,OK
794.297,TraderOne,Tick,1179,1184,-5,5,150300,151000,71581,349808,351308,OK
794.547,TraderOne,Tick,1179,1184,-5,5,150300,151000,71581,349808,351308,OK
794.703,TraderOne,Tick,1179,1184,-5,5,150300,151000,71581,349808,351308,OK
794.953,TraderOne,Tick,1179,1184,-5,5,150300,150900,71581,349808,351308,OK
795.313,TraderOne,Tick,1179,1184,-5,5,150300,150900,71581,349808,351308,OK
795.563,TraderOne,Tick,1179,1184,-5,5,150300,150900,71581,349808,351308,OK
795.735,TraderOne,Tick,1179,1184,-5,5,150300,150900,71581,349808,351308,OK
796.0,TraderOne,Tick,1179,1184,-5,5,151500,150900,71581,349808,348308,OK
796.188,TraderOne,Tick,1179,1184,-5,5,151500,150600,71581,349808,348308,OK
796.5,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
796.766,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
797.0,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
797.297,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
797.5,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
797.797,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
798.0,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
798.219,TraderOne,Tick,1179,1184,-5,5,151500,150500,71581,349808,348308,OK
798.485,TraderOne,Tick,1179,1184,-5,5,150700,150500,71581,349808,348808,OK
798.782,TraderOne,Tick,1179,1184,-5,5,150700,150500,71581,349808,348808,OK
799.047,TraderOne,Tick,1179,1184,-5,5,150700,150500,71581,349808,348808,OK
799.266,TraderOne,Tick,1179,1184,-5,5,150700,150500,71581,349808,348808,OK
799.516,TraderOne,Tick,1179,1184,-5,5,150700,150500,71581,349808,348808,OK
799.703,TraderOne,Tick,1179,1202,-23,5,150700,150500,72124,3061865,348265,OK
800.0,TraderOne,Tick,1179,1202,-23,5,150700,150500,72124,3061865,348265,OK
800.219,TraderOne,Tick,1179,1202,-23,5,150700,150500,72124,3061865,348265,OK
800.547,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
800.75,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
801.032,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
801.25,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
801.469,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
801.766,TraderOne,Tick,1179,1202,-23,5,150200,150800,72124,3061865,354365,OK
802.047,TraderOne,Tick,1179,1202,-23,5,150200,151100,72124,3061865,348965,OK
802.266,TraderOne,Tick,1179,1202,-23,5,150200,151100,72124,3061865,348965,OK
802.469,TraderOne,Tick,1179,1202,-23,5,150200,151100,72124,3061865,348965,OK
802.782,TraderOne,Tick,1179,1202,-23,5,150200,151200,72124,3061865,347165,OK
803.032,TraderOne,Tick,1179,1202,-23,5,150200,151200,72124,3061865,347165,OK
803.266,TraderOne,Tick,1179,1202,-23,5,150200,151200,72124,3061865,347165,OK
803.532,TraderOne,Tick,1179,1202,-23,5,150200,151200,72124,3061865,347165,OK
803.797,TraderOne,Tick,1179,1202,-23,5,151600,151200,72124,3061865,333365,OK
803.953,TraderOne,Tick,1179,1202,-23,5,151600,151200,72124,3061865,333365,OK
804.188,TraderOne,Tick,1179,1202,-23,5,151600,150900,72124,3061865,338765,OK
804.485,TraderOne,Tick,1179,1202,-23,5,151600,150900,72124,3061865,338765,OK
804.797,TraderOne,Tick,1179,1202,-23,5,150300,150900,72124,3061865,352565,OK
805.0,TraderOne,Tick,1179,1202,-23,5,150300,150900,72124,3061865,352565,OK
805.266,TraderOne,Tick,1179,1202,-23,5,150400,150900,72124,3061865,352565,OK
805.453,TraderOne,Tick,1179,1202,-23,5,150400,150900,72124,3061865,352565,OK
805.813,TraderOne,Tick,1179,1202,-23,5,150400,150900,72124,3061865,352565,OK
805.953,TraderOne,Tick,1179,1202,-23,5,150400,150900,72124,3061865,352565,OK
806.203,TraderOne,Tick,1179,1202,-23,5,151600,150900,72124,3061865,338765,OK
806.532,TraderOne,Tick,1179,1202,-23,5,151600,150900,72124,3061865,338765,OK
806.703,TraderOne,Tick,1179,1202,-23,5,151600,151100,72124,3061865,335165,OK
806.985,TraderOne,Tick,1179,1202,-23,5,151800,151100,72124,3061865,335165,OK
807.235,TraderOne,Tick,1179,1202,-23,5,151800,151100,72124,3061865,335165,OK
807.5,TraderOne,Tick,1179,1202,-23,5,151800,151100,72124,3061865,335165,OK
807.813,TraderOne,Tick,1179,1202,-23,5,151800,151100,72124,3061865,335165,OK
808.016,TraderOne,Tick,1179,1202,-23,5,151800,151100,72124,3061865,335165,OK
808.282,TraderOne,Tick,1179,1202,-23,5,150500,151300,72124,3061865,345365,OK
808.5,TraderOne,Tick,1179,1202,-23,5,150600,151300,72124,3061865,345365,OK
808.703,TraderOne,Tick,1179,1202,-23,5,150600,151300,72124,3061865,345365,OK
809.016,TraderOne,Tick,1179,1202,-23,5,150600,151300,72124,3061865,345365,OK
809.313,TraderOne,Tick,1179,1202,-23,5,150600,151300,72124,3061865,345365,OK
809.532,TraderOne,Tick,1179,1202,-23,5,151800,151300,72124,3061865,331565,OK
809.703,TraderOne,Tick,1179,1202,-23,5,151800,151300,72124,3061865,331565,OK
810.016,TraderOne,Tick,1179,1202,-23,5,150800,151300,72124,3061865,345365,OK
810.219,TraderOne,Tick,1179,1202,-23,5,150800,151300,72124,3061865,345365,OK
810.5,TraderOne,Tick,1179,1202,-23,5,150800,151300,72124,3061865,345365,OK
810.703,TraderOne,Tick,1179,1202,-23,5,150800,151300,72124,3061865,345365,OK
811.016,TraderOne,Tick,1179,1202,-23,5,150800,151300,72124,3061865,345365,OK
811.297,TraderOne,Tick,1179,1202,-23,5,151800,151300,72124,3061865,331565,OK
811.469,TraderOne,Tick,1179,1202,-23,5,151800,151300,72124,3061865,331565,OK
811.782,TraderOne,Tick,1179,1202,-23,5,151800,151500,72124,3061865,327965,OK
811.985,TraderOne,Tick,1179,1202,-23,5,151800,151500,72124,3061865,327965,OK
812.282,TraderOne,Tick,1179,1202,-23,5,150900,151500,72124,3061865,341765,OK
812.485,TraderOne,Tick,1179,1202,-23,5,150900,151500,72124,3061865,341765,OK
812.703,TraderOne,Tick,1179,1202,-23,5,150900,151400,72124,3061865,343565,OK
813.0,TraderOne,Tick,1179,1202,-23,5,150900,151400,72124,3061865,343565,OK
